[2023-12-12 14:23:30,040] [12892] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/AutoPET2-Submission/radiology; studies: /cvhci/data/AutoPET/AutoPET/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 11:42:57,553] [8682] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2024-01-26 11:46:17,503] [8842] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 11:46:17,606] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 11:46:17,625] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 11:46:17,626] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 11:46:17,642] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 11:46:17,644] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 11:46:17,646] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 11:46:17,653] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 11:46:17,655] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 11:46:17,657] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 11:46:17,658] [8842] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 11:46:17,659] [8842] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
[2024-01-26 11:46:42,182] [8950] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 11:46:42,241] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 11:46:42,251] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 11:46:42,252] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 11:46:42,270] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 11:46:42,271] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 11:46:42,272] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 11:46:42,276] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 11:46:42,277] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 11:46:42,279] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 11:46:42,280] [8950] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 11:46:42,281] [8950] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
[2024-01-26 11:46:42,983] [8950] [MainThread] [INFO] (main:96) - +++ Using Models: ['sw_fastedit']
[2024-01-26 11:46:42,984] [8950] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs
[2024-01-26 11:46:42,985] [8950] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2024-01-26 11:46:42,998] [8950] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2024-01-26 11:46:42,998] [8950] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2024-01-26 11:46:43,461] [8950] [MainThread] [WARNING] (lib.infers.sw_fastedit:140) - Checkpoint keys don't match network.state_dict()! Items that exist in only one dict but not in the other: {'skip_layers.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'upsamples.5.conv_block.conv2.conv.weight', 'input_block.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv2.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv3.conv.weight', 'upsamples.3.conv_block.conv1.conv.weight', 'bottleneck.conv2.conv.weight', 'downsamples.1.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.downsample.conv1.conv.weight', 'upsamples.1.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.4.conv1.conv.weight', 'upsamples.0.conv_block.conv1.conv.weight', 'skip_layers.upsample.transp_conv.conv.weight', 'skip_layers.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.1.conv2.conv.weight', 'skip_layers.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'output_block.conv.conv.weight', 'skip_layers.upsample.conv_block.conv1.conv.weight', 'upsamples.4.transp_conv.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.1.conv1.conv.weight', 'input_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'upsamples.0.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'downsamples.3.conv1.conv.weight', 'upsamples.1.transp_conv.conv.weight', 'trainer', 'downsamples.0.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'downsamples.3.conv2.conv.weight', 'upsamples.4.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv1.conv.weight', 'upsamples.0.transp_conv.conv.weight', 'skip_layers.next_layer.downsample.conv1.conv.weight', 'upsamples.4.conv_block.conv2.conv.weight', 'downsamples.0.conv1.conv.weight', 'skip_layers.next_layer.upsample.transp_conv.conv.weight', 'upsamples.1.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'bottleneck.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.0.conv2.conv.weight', 'downsamples.4.conv3.conv.weight', 'downsamples.2.conv3.conv.weight', 'bottleneck.conv3.conv.weight', 'skip_layers.downsample.conv2.conv.weight', 'upsamples.3.conv_block.conv2.conv.weight', 'downsamples.2.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'output_block.conv.conv.bias', 'skip_layers.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'downsamples.3.conv3.conv.weight', 'upsamples.2.transp_conv.conv.weight', 'upsamples.3.transp_conv.conv.weight', 'upsamples.2.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv1.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv1.conv.weight', 'upsamples.2.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'downsamples.4.conv2.conv.weight', 'upsamples.5.transp_conv.conv.weight', 'net', 'skip_layers.next_layer.next_layer.upsample.transp_conv.conv.weight', 'upsamples.5.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv2.conv.weight', 'downsamples.2.conv2.conv.weight', 'input_block.conv2.conv.weight'}
[2024-01-26 11:46:43,462] [8950] [MainThread] [WARNING] (lib.infers.sw_fastedit:144) - The run will now continue unless load_strict is set to True. If loading fails or the network behaves abnormally, please check the loaded weights
[2024-01-26 11:46:43,501] [8950] [MainThread] [WARNING] (lib.infers.sw_fastedit:140) - Checkpoint keys don't match network.state_dict()! Items that exist in only one dict but not in the other: {'skip_layers.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'upsamples.5.conv_block.conv2.conv.weight', 'input_block.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv2.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv3.conv.weight', 'upsamples.3.conv_block.conv1.conv.weight', 'bottleneck.conv2.conv.weight', 'downsamples.1.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.downsample.conv1.conv.weight', 'upsamples.1.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.4.conv1.conv.weight', 'upsamples.0.conv_block.conv1.conv.weight', 'skip_layers.upsample.transp_conv.conv.weight', 'skip_layers.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.1.conv2.conv.weight', 'skip_layers.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'output_block.conv.conv.weight', 'skip_layers.upsample.conv_block.conv1.conv.weight', 'upsamples.4.transp_conv.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.1.conv1.conv.weight', 'input_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'upsamples.0.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'downsamples.3.conv1.conv.weight', 'upsamples.1.transp_conv.conv.weight', 'trainer', 'downsamples.0.conv3.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'downsamples.3.conv2.conv.weight', 'upsamples.4.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv1.conv.weight', 'upsamples.0.transp_conv.conv.weight', 'skip_layers.next_layer.downsample.conv1.conv.weight', 'upsamples.4.conv_block.conv2.conv.weight', 'downsamples.0.conv1.conv.weight', 'skip_layers.next_layer.upsample.transp_conv.conv.weight', 'upsamples.1.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'bottleneck.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv2.conv.weight', 'downsamples.0.conv2.conv.weight', 'downsamples.4.conv3.conv.weight', 'downsamples.2.conv3.conv.weight', 'bottleneck.conv3.conv.weight', 'skip_layers.downsample.conv2.conv.weight', 'upsamples.3.conv_block.conv2.conv.weight', 'downsamples.2.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'output_block.conv.conv.bias', 'skip_layers.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'downsamples.3.conv3.conv.weight', 'upsamples.2.transp_conv.conv.weight', 'upsamples.3.transp_conv.conv.weight', 'upsamples.2.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv1.conv.weight', 'skip_layers.next_layer.next_layer.downsample.conv1.conv.weight', 'upsamples.2.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.downsample.conv1.conv.weight', 'downsamples.4.conv2.conv.weight', 'upsamples.5.transp_conv.conv.weight', 'net', 'skip_layers.next_layer.next_layer.upsample.transp_conv.conv.weight', 'upsamples.5.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.upsample.transp_conv.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.upsample.conv_block.conv1.conv.weight', 'skip_layers.next_layer.next_layer.next_layer.next_layer.next_layer.next_layer.conv2.conv.weight', 'downsamples.2.conv2.conv.weight', 'input_block.conv2.conv.weight'}
[2024-01-26 11:46:43,502] [8950] [MainThread] [WARNING] (lib.infers.sw_fastedit:144) - The run will now continue unless load_strict is set to True. If loading fails or the network behaves abnormally, please check the loaded weights
[2024-01-26 11:46:43,503] [8950] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f433e11ceb0>
[2024-01-26 11:46:43,504] [8950] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit_seg => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f4373dd0eb0>
[2024-01-26 11:46:43,504] [8950] [MainThread] [INFO] (main:191) - {'sw_fastedit': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f433e11ceb0>, 'sw_fastedit_seg': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f4373dd0eb0>, 'Histogram+GraphCut': <monailabel.scribbles.infer.HistogramBasedGraphCut object at 0x7f433e050550>, 'GMM+GraphCut': <monailabel.scribbles.infer.GMMBasedGraphCut object at 0x7f433e137490>}
[2024-01-26 11:46:43,505] [8950] [MainThread] [INFO] (monailabel.utils.sessions:51) - Session Path: /home/zmarinov/.cache/monailabel/sessions
[2024-01-26 11:46:43,505] [8950] [MainThread] [INFO] (monailabel.utils.sessions:52) - Session Expiry (max): 3600
[2024-01-26 11:46:43,506] [8950] [MainThread] [INFO] (monailabel.interfaces.app:469) - App Init - completed
[2024-01-26 11:46:43,506] [8950] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2024-01-26 11:46:43,507] [8950] [MainThread] [INFO] (timeloop:42) - Registered job <function MONAILabelApp.on_init_complete.<locals>.run_scheduler at 0x7f4338d46e50>
[2024-01-26 11:46:43,508] [8950] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2024-01-26 11:47:14,415] [9075] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 11:47:14,474] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 11:47:14,484] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 11:47:14,486] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 11:47:14,498] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 11:47:14,499] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 11:47:14,500] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 11:47:14,503] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 11:47:14,505] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 11:47:14,506] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 11:47:14,507] [9075] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 11:47:14,508] [9075] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
[2024-01-26 11:47:14,815] [9075] [MainThread] [INFO] (main:96) - +++ Using Models: ['sw_fastedit']
[2024-01-26 11:47:14,816] [9075] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs
[2024-01-26 11:47:14,817] [9075] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2024-01-26 11:47:14,829] [9075] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2024-01-26 11:47:14,830] [9075] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2024-01-26 11:47:15,283] [9075] [MainThread] [WARNING] (lib.infers.sw_fastedit:140) - Checkpoint keys don't match network.state_dict()! Items that exist in only one dict but not in the other: {'net', 'skip_layers.downsample.conv3.conv.weight', 'upsamples.1.transp_conv.conv.weight', 'output_block.conv.conv.weight', 'downsamples.0.conv2.conv.weight', 'skip_layers.next_layer.downsample.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv1.conv.weight', 'bottleneck.conv3.conv.weight', 'skip_layers.next_layer.upsample.transp_conv.conv.weight', 'input_block.conv1.conv.weight', 'input_block.conv2.conv.weight', 'upsamples.1.conv_block.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv2.conv.weight', 'skip_layers.upsample.transp_conv.conv.weight', 'skip_layers.downsample.conv2.conv.weight', 'trainer', 'bottleneck.conv2.conv.weight', 'skip_layers.next_layer.downsample.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv2.conv.weight', 'downsamples.0.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv1.conv.weight', 'downsamples.0.conv1.conv.weight', 'skip_layers.downsample.conv1.conv.weight', 'upsamples.0.conv_block.conv1.conv.weight', 'upsamples.0.conv_block.conv2.conv.weight', 'output_block.conv.conv.bias', 'upsamples.0.transp_conv.conv.weight', 'bottleneck.conv1.conv.weight', 'input_block.conv3.conv.weight', 'upsamples.1.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv3.conv.weight'}
[2024-01-26 11:47:15,284] [9075] [MainThread] [WARNING] (lib.infers.sw_fastedit:144) - The run will now continue unless load_strict is set to True. If loading fails or the network behaves abnormally, please check the loaded weights
[2024-01-26 11:47:15,321] [9075] [MainThread] [WARNING] (lib.infers.sw_fastedit:140) - Checkpoint keys don't match network.state_dict()! Items that exist in only one dict but not in the other: {'net', 'skip_layers.downsample.conv3.conv.weight', 'upsamples.1.transp_conv.conv.weight', 'output_block.conv.conv.weight', 'downsamples.0.conv2.conv.weight', 'skip_layers.next_layer.downsample.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv1.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv1.conv.weight', 'bottleneck.conv3.conv.weight', 'skip_layers.next_layer.upsample.transp_conv.conv.weight', 'input_block.conv1.conv.weight', 'input_block.conv2.conv.weight', 'upsamples.1.conv_block.conv1.conv.weight', 'skip_layers.upsample.conv_block.conv2.conv.weight', 'skip_layers.upsample.transp_conv.conv.weight', 'skip_layers.downsample.conv2.conv.weight', 'trainer', 'bottleneck.conv2.conv.weight', 'skip_layers.next_layer.downsample.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv2.conv.weight', 'downsamples.0.conv3.conv.weight', 'skip_layers.next_layer.downsample.conv3.conv.weight', 'skip_layers.next_layer.upsample.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv1.conv.weight', 'downsamples.0.conv1.conv.weight', 'skip_layers.downsample.conv1.conv.weight', 'upsamples.0.conv_block.conv1.conv.weight', 'upsamples.0.conv_block.conv2.conv.weight', 'output_block.conv.conv.bias', 'upsamples.0.transp_conv.conv.weight', 'bottleneck.conv1.conv.weight', 'input_block.conv3.conv.weight', 'upsamples.1.conv_block.conv2.conv.weight', 'skip_layers.next_layer.next_layer.conv3.conv.weight'}
[2024-01-26 11:47:15,321] [9075] [MainThread] [WARNING] (lib.infers.sw_fastedit:144) - The run will now continue unless load_strict is set to True. If loading fails or the network behaves abnormally, please check the loaded weights
[2024-01-26 11:47:15,322] [9075] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f5c33670eb0>
[2024-01-26 11:47:15,323] [9075] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit_seg => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f5c6f3daeb0>
[2024-01-26 11:47:15,323] [9075] [MainThread] [INFO] (main:191) - {'sw_fastedit': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f5c33670eb0>, 'sw_fastedit_seg': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f5c6f3daeb0>, 'Histogram+GraphCut': <monailabel.scribbles.infer.HistogramBasedGraphCut object at 0x7f5c31f740a0>, 'GMM+GraphCut': <monailabel.scribbles.infer.GMMBasedGraphCut object at 0x7f5c33624490>}
[2024-01-26 11:47:15,324] [9075] [MainThread] [INFO] (monailabel.utils.sessions:51) - Session Path: /home/zmarinov/.cache/monailabel/sessions
[2024-01-26 11:47:15,324] [9075] [MainThread] [INFO] (monailabel.utils.sessions:52) - Session Expiry (max): 3600
[2024-01-26 11:47:15,325] [9075] [MainThread] [INFO] (monailabel.interfaces.app:469) - App Init - completed
[2024-01-26 11:47:15,326] [9075] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2024-01-26 11:47:15,326] [9075] [MainThread] [INFO] (timeloop:42) - Registered job <function MONAILabelApp.on_init_complete.<locals>.run_scheduler at 0x7f5c31ecfe50>
[2024-01-26 11:47:15,327] [9075] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2024-01-26 11:48:48,636] [9212] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 11:48:48,751] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 11:48:48,768] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 11:48:48,769] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 11:48:48,775] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 11:48:48,776] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 11:48:48,778] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 11:48:48,785] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 11:48:48,787] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 11:48:48,788] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 11:48:48,790] [9212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 11:48:48,790] [9212] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
